id,bounding_box
person:0.9589,[1178  165   45  105]
person:0.9570,[1210  243   60  102]
person:0.9478,[702 330  49 106]
person:0.9473,[653 184  43 106]
person:0.9376,[918  23  29  87]
person:0.9335,[151   0  33  61]
person:0.9200,[671 478  31 104]
person:0.9155,[758   0  36  69]
person:0.9043,[126  30  30  68]
person:0.9027,[1251  136   27   73]
person:0.8999,[ 11 372  68 120]
person:0.8980,[224 313  36 103]
person:0.8672,[653  -1  29  50]
person:0.8656,[1110   50   33   71]
person:0.8057,[243 324  60 104]
person:0.8004,[869  -2  29  70]
person:0.7980,[292 329  41  79]
person:0.7724,[1144   77   38   98]
suitcase:0.7074,[131 659  57  59]
person:0.9927,[453 587  55 122]
person:0.9925,[462 182  33 112]
person:0.9924,[368 317  58 107]
person:0.9918,[689 595  51 115]
person:0.9917,[740 130  36  77]
person:0.9917,[486 117  33 101]
person:0.9897,[472  21  31  79]
person:0.9870,[798 533  52 136]
person:0.9849,[ 66 567  74 145]
person:0.9830,[1111  607   69  107]
person:0.9830,[605 244  49 105]
person:0.9814,[380 244  42  88]
person:0.9813,[53 75 36 80]
person:0.9790,[530  33  31  79]
person:0.9783,[782 175  36  74]
person:0.9775,[569  34  34  80]
person:0.9768,[1089  236   50  101]
person:0.9764,[1110  502   66  113]
person:0.9751,[1211  245   61  102]
person:0.9722,[609  43  31  85]
person:0.9663,[ 21 376  65 119]
person:0.9596,[702 329  50 102]
person:0.9494,[653 185  43 105]
person:0.9347,[919  23  28  87]
person:0.9332,[1178  165   45  107]
person:0.9321,[151   0  32  59]
person:0.9104,[759   0  35  67]
person:0.8909,[671 480  32  95]
person:0.8860,[224 313  36 102]
person:0.8498,[653   0  29  49]
person:0.8483,[127  32  32  66]
person:0.8266,[1252  136   27   74]
person:0.8072,[292 329  41  79]
person:0.8066,[244 324  59 103]
person:0.7617,[1111   52   34   69]
person:0.7225,[1145   80   39   93]
person:0.6772,[869  -2  28  69]
person:0.9965,[739 130  37  80]
person:0.9963,[463 174  34 110]
person:0.9949,[796 530  55 133]
person:0.9937,[370 318  57 111]
person:0.9927,[ 64 574  76 141]
person:0.9919,[451 584  59 129]
person:0.9905,[472  21  31  79]
person:0.9901,[1111  504   65  113]
person:0.9889,[687 597  49 117]
person:0.9866,[ 18 378  72 117]
person:0.9866,[485 122  36  82]
person:0.9836,[1089  232   50  104]
person:0.9822,[783 174  36  74]
person:0.9811,[569  33  33  81]
person:0.9809,[605 244  48 105]
person:0.9805,[530  32  31  80]
person:0.9773,[53 74 36 81]
person:0.9766,[705 326  47 104]
person:0.9733,[1107  617   76   99]
person:0.9720,[609  43  30  86]
person:0.9655,[381 245  42  86]
person:0.9608,[672 470  37 104]
person:0.9540,[1173  175   61   96]
person:0.9486,[1213  248   59  102]
person:0.9419,[652 186  44 103]
person:0.9366,[919  23  28  87]
person:0.9364,[151   0  32  59]
person:0.9221,[757  -1  35  69]
person:0.9034,[223 313  37 102]
person:0.8932,[653   0  29  48]
person:0.8330,[293 328  40  80]
person:0.8055,[1112   56   30   64]
person:0.7694,[244 325  59 102]
suitcase:0.7604,[131 661  62  58]
person:0.7246,[1145   82   39   88]
person:0.7047,[1252  136   26   75]
person:0.7044,[128  32  33  67]
person:0.6111,[868  -2  28  69]
handbag:0.5022,[441 655  25  26]
person:0.9968,[739 131  38  82]
person:0.9961,[463 169  33 118]
person:0.9951,[796 527  58 133]
person:0.9939,[370 321  57 111]
person:0.9918,[451 578  57 130]
person:0.9899,[472  20  31  81]
person:0.9889,[684 599  53 118]
person:0.9872,[1111  508   67  115]
person:0.9828,[569  33  34  81]
person:0.9819,[ 64 580  76 135]
person:0.9818,[484 120  37  84]
person:0.9809,[605 244  47 107]
person:0.9806,[1089  231   50  104]
person:0.9801,[783 175  36  74]
person:0.9798,[ 20 379  69 118]
person:0.9790,[530  32  31  80]
person:0.9789,[53 73 36 81]
person:0.9774,[704 324  47 104]
person:0.9722,[609  44  31  87]
person:0.9717,[1174  174   59  101]
person:0.9668,[673 468  36 103]
person:0.9639,[381 252  40  80]
person:0.9453,[919  23  28  87]
person:0.9390,[652 187  44 102]
person:0.9352,[756  -1  37  70]
person:0.9343,[1214  249   59  105]
person:0.9277,[1105  622   77   93]
person:0.9254,[151   0  32  58]
person:0.8969,[654   0  29  48]
person:0.8896,[223 313  36 103]
person:0.8414,[293 328  40  80]
person:0.7987,[245 325  60 102]
person:0.7542,[1145   82   39   90]
person:0.7426,[129  44  43  56]
suitcase:0.7092,[130 662  62  58]
person:0.6771,[1112   55   30   65]
person:0.6616,[1253  136   26   75]
person:0.5528,[869  -2  27  69]
person:0.9957,[738 134  39  85]
person:0.9948,[370 322  56 116]
person:0.9931,[463 167  32 112]
person:0.9918,[679 603  53 114]
person:0.9915,[790 522  61 121]
person:0.9881,[451 569  58 127]
person:0.9875,[484 119  36  83]
person:0.9856,[471  19  31  81]
person:0.9841,[1113  516   71  111]
person:0.9805,[704 317  47 110]
person:0.9798,[1085  230   52  103]
person:0.9790,[569  34  33  80]
person:0.9757,[ 20 385  72 123]
person:0.9737,[ 58 589  73 123]
person:0.9725,[1174  176   58  105]
person:0.9681,[530  31  31  81]
person:0.9680,[608  46  32  87]
person:0.9606,[379 253  41  79]
person:0.9583,[607 241  46 118]
person:0.9582,[53 73 35 82]
person:0.9570,[780 166  37  77]
person:0.9434,[222 313  37 102]
person:0.9429,[919  23  27  86]
person:0.9416,[1111  630   72   87]
person:0.9206,[1218  254   57  109]
person:0.9177,[131  31  43  68]
person:0.9098,[756   0  32  69]
person:0.9014,[294 327  39  81]
person:0.8998,[669 467  33  94]
person:0.8943,[649 191  46  97]
person:0.8549,[1145   84   38   86]
person:0.8132,[654   0  30  46]
person:0.7692,[248 329  62  96]
person:0.7653,[1114   54   30   68]
person:0.7519,[151   0  31  60]
person:0.7513,[1252  135   27   78]
suitcase:0.5712,[130 664  62  53]
person:0.9956,[796 514  55 123]
person:0.9947,[463 165  32 114]
person:0.9938,[484 119  36  83]
person:0.9925,[738 134  39  85]
person:0.9906,[450 566  60 122]
person:0.9893,[470  18  32  83]
person:0.9881,[371 324  54 116]
person:0.9878,[679 604  54 113]
person:0.9871,[1116  520   70  105]
person:0.9809,[779 164  36  80]
person:0.9804,[704 317  47 112]
person:0.9797,[1113  632   75   84]
person:0.9797,[1081  229   52  102]
person:0.9791,[ 59 592  71 119]
person:0.9754,[569  34  33  79]
person:0.9680,[530  32  31  80]
person:0.9679,[53 74 36 81]
person:0.9637,[377 253  40  81]
person:0.9635,[ 22 386  69 124]
person:0.9614,[608  48  32  86]
person:0.9586,[1174  179   59  104]
person:0.9493,[919  23  27  86]
person:0.9426,[1217  255   57  109]
person:0.9262,[222 313  37 101]
person:0.9192,[607 251  42 101]
person:0.9156,[649 193  47  96]
person:0.9120,[135  30  40  69]
person:0.8999,[672 470  39  92]
person:0.8864,[1146   82   38   91]
person:0.8775,[755  -1  30  67]
person:0.8595,[655  -1  29  46]
person:0.8562,[294 328  39  80]
person:0.8238,[1114   56   29   67]
person:0.7716,[248 328  62  97]
person:0.6721,[1252  134   27   81]
person:0.6493,[869   0  25  67]
person:0.6014,[151   0  31  60]
suitcase:0.5642,[130 668  60  51]
person:0.9957,[799 513  52 118]
person:0.9937,[484 116  35  84]
person:0.9925,[1117  522   72  104]
person:0.9925,[462 171  35  95]
person:0.9916,[738 135  39  85]
person:0.9914,[450 564  60 126]
person:0.9895,[470  17  32  84]
person:0.9877,[ 58 595  72 117]
person:0.9868,[1079  228   52  103]
person:0.9868,[370 327  55 112]
person:0.9838,[779 161  37  83]
person:0.9824,[677 607  55 109]
person:0.9811,[1113  632   75   85]
person:0.9744,[570  34  33  78]
person:0.9703,[530  32  31  81]
person:0.9701,[705 316  46 115]
person:0.9699,[376 254  41  82]
person:0.9686,[ 24 387  68 124]
person:0.9658,[919  23  27  87]
person:0.9652,[607 258  42  96]
person:0.9582,[608  49  32  86]
person:0.9549,[1175  180   59  105]
person:0.9548,[53 74 36 81]
person:0.9427,[1217  257   56  108]
person:0.9347,[1144   84   40   88]
person:0.9274,[222 313  37 102]
person:0.9105,[655 186  34 111]
person:0.9045,[660  -2  23  45]
person:0.9015,[754  -1  31  66]
person:0.8737,[673 467  38  97]
person:0.8640,[138  30  38  69]
person:0.8424,[1119   50   30   74]
person:0.8365,[294 328  39  80]
person:0.8191,[248 328  63  98]
person:0.7400,[869   0  25  67]
person:0.6583,[1252  131   27   85]
person:0.5729,[1153   47   28   51]
person:0.5221,[825   0  29  67]
person:0.9945,[462 168  35  99]
person:0.9935,[799 510  52 119]
person:0.9930,[451 560  61 129]
person:0.9920,[483 113  35  87]
person:0.9918,[738 135  40  85]
person:0.9901,[1120  526   72  102]
person:0.9889,[369 328  57 110]
person:0.9886,[673 613  56 106]
person:0.9870,[779 159  38  82]
person:0.9850,[ 57 596  74 117]
person:0.9821,[1079  227   53  103]
person:0.9810,[471  15  30  85]
person:0.9779,[606 259  42  96]
person:0.9768,[570  33  33  80]
person:0.9760,[375 254  41  82]
person:0.9706,[ 26 388  68 124]
person:0.9667,[530  30  31  83]
person:0.9644,[919  23  27  86]
person:0.9614,[1118  633   73   85]
person:0.9550,[704 313  47 116]
person:0.9528,[1175  181   58  104]
person:0.9527,[609  50  31  86]
person:0.9478,[658 180  31 121]
person:0.9420,[53 73 36 81]
person:0.9332,[1144   85   40   86]
person:0.9281,[222 312  37 104]
person:0.9126,[1217  256   56  112]
person:0.9024,[753  -2  37  65]
person:0.8999,[662  -5  23  46]
person:0.8585,[247 328  65  98]
person:0.8523,[294 327  39  81]
person:0.8355,[670 451  44 114]
person:0.8217,[140  27  38  71]
person:0.8167,[1120   51   28   73]
person:0.7683,[868   0  26  68]
person:0.5924,[1252  131   28   84]
person:0.5365,[813  -1  36  66]
person:0.5195,[1155   46   27   52]
person:0.9950,[462 166  35 100]
person:0.9930,[800 507  52 119]
person:0.9923,[1125  530   67  108]
person:0.9903,[739 135  39  83]
person:0.9888,[672 615  55 103]
person:0.9882,[369 329  58 110]
person:0.9880,[448 557  66 133]
person:0.9877,[484 110  33  89]
person:0.9858,[606 257  42 100]
person:0.9826,[375 255  42  81]
person:0.9822,[1077  221   53  106]
person:0.9803,[780 160  36  78]
person:0.9758,[570  33  32  79]
person:0.9747,[ 55 599  75 117]
person:0.9692,[658 178  31 124]
person:0.9677,[472  13  30  87]
person:0.9639,[ 28 389  68 123]
person:0.9587,[530  30  31  83]
person:0.9561,[919  23  27  85]
person:0.9530,[610  51  31  86]
person:0.9479,[1120  636   74   82]
person:0.9445,[53 73 36 82]
person:0.9423,[706 311  46 118]
person:0.9386,[1175  182   58  107]
person:0.9199,[1145   84   40   89]
person:0.9175,[752  -2  40  64]
person:0.9169,[663  -5  23  45]
person:0.9150,[1219  255   56  114]
person:0.9139,[223 312  37 103]
person:0.8630,[293 327  42  81]
person:0.8507,[867  -1  28  68]
person:0.8220,[246 325  61  99]
person:0.8203,[669 451  44 112]
person:0.7938,[1121   53   27   71]
person:0.7796,[143  26  37  70]
person:0.5737,[1156   45   26   55]
person:0.5650,[1253  142   26   85]
person:0.9970,[461 161  33 104]
person:0.9925,[1129  532   69  118]
person:0.9889,[470  11  31  79]
person:0.9888,[484 107  29  94]
person:0.9877,[448 552  67 142]
person:0.9873,[799 502  53 129]
person:0.9856,[374 258  42  82]
person:0.9841,[740 137  37  82]
person:0.9827,[655 179  35 124]
person:0.9818,[ 53 603  75 114]
person:0.9805,[780 158  35  77]
person:0.9734,[668 619  57  97]
person:0.9733,[1078  225   47   92]
person:0.9700,[605 257  48 110]
person:0.9698,[609  53  33  82]
person:0.9678,[ 31 392  63 120]
person:0.9673,[571  34  32  78]
person:0.9608,[369 329  58 109]
person:0.9581,[919  23  27  85]
person:0.9566,[1175  184   59  111]
person:0.9531,[531  30  30  82]
person:0.9523,[53 73 37 82]
person:0.9505,[707 308  45 119]
person:0.9185,[223 312  36 102]
person:0.9027,[1116  647   83   71]
person:0.8790,[1123   54   27   75]
person:0.8759,[753  -3  37  66]
person:0.8680,[674 450  35 114]
person:0.8519,[1222  258   54  114]
person:0.8416,[665  -6  23  46]
person:0.8341,[293 328  41  79]
person:0.8116,[865   0  27  67]
person:0.7979,[246 326  61  99]
person:0.7607,[1145   92   41   78]
person:0.6981,[1253  143   26   83]
person:0.6824,[146  -6  35 108]
person:0.6185,[1158   47   26   57]
person:0.5682,[815   0  33  65]
handbag:0.5225,[648 229  23  27]
person:0.9965,[461 160  33 103]
person:0.9906,[374 258  41  86]
person:0.9902,[469  10  32  81]
person:0.9879,[740 138  37  80]
person:0.9863,[779 157  35  79]
person:0.9855,[799 497  53 132]
person:0.9849,[1077  225   46   92]
person:0.9802,[448 547  64 144]
person:0.9791,[485 105  28  98]
person:0.9703,[656 179  34 129]
person:0.9691,[ 53 605  73 113]
person:0.9691,[570  33  33  78]
person:0.9683,[609  53  33  83]
person:0.9673,[919  23  27  86]
person:0.9605,[1134  537   65  119]
person:0.9571,[1175  186   60  109]
person:0.9564,[604 257  48 111]
person:0.9459,[ 32 394  61 119]
person:0.9441,[531  29  31  83]
person:0.9439,[666 620  57  97]
person:0.9411,[368 338  58 104]
person:0.9395,[674 446  36 121]
person:0.9332,[708 304  43 120]
person:0.9308,[223 312  36 102]
person:0.9198,[53 73 36 82]
person:0.9010,[1123   54   26   74]
person:0.8975,[1223  259   53  112]
person:0.8637,[864  -2  29  70]
person:0.8560,[665  -6  23  45]
person:0.8327,[1145   93   41   79]
person:0.8305,[294 328  40  78]
person:0.8203,[753  -2  35  64]
person:0.8072,[1136  655   65   61]
person:0.7795,[247 327  60  98]
person:0.7486,[1253  144   26   80]
person:0.6389,[1158   47   26   57]
person:0.5318,[813   0  35  65]
person:0.5030,[149  28  32  68]
person:0.9958,[460 160  34 100]
person:0.9911,[799 493  55 134]
person:0.9905,[375 257  41  89]
person:0.9886,[1076  217   44  103]
person:0.9886,[779 155  34  83]
person:0.9876,[470  10  31  77]
person:0.9862,[741 141  35  81]
person:0.9814,[450 543  63 150]
person:0.9788,[918  23  28  86]
person:0.9778,[483 108  29  79]
person:0.9767,[609  53  33  83]
person:0.9735,[ 31 394  62 120]
person:0.9729,[571  33  32  79]
person:0.9707,[ 52 612  69 109]
person:0.9681,[664 622  59  96]
person:0.9591,[656 181  34 128]
person:0.9588,[1173  188   61  105]
person:0.9536,[606 266  41  92]
person:0.9490,[530  29  31  82]
person:0.9389,[223 312  36 103]
person:0.9375,[1137  539   62  127]
person:0.9112,[709 298  37 116]
person:0.9088,[52 71 36 83]
person:0.9020,[361 339  57 103]
person:0.8899,[674 449  35 106]
person:0.8757,[665  -5  24  44]
person:0.8704,[864  -1  27  68]
person:0.8398,[1136  659   67   58]
person:0.8052,[1123   54   25   73]
person:0.7972,[293 328  39  78]
person:0.7945,[751  -3  40  58]
person:0.7914,[1223  260   54  110]
person:0.7795,[248 328  60  97]
person:0.7431,[1252  144   26   80]
person:0.6979,[1144   92   40   81]
person:0.5822,[151  29  31  66]
person:0.5086,[812   0  36  64]
person:0.5046,[1158   47   26   57]
person:0.9944,[741 142  37  82]
person:0.9920,[461 160  34 100]
person:0.9899,[1077  214   42  101]
person:0.9881,[779 156  34  81]
person:0.9871,[471   9  29  77]
person:0.9828,[801 491  52 132]
person:0.9788,[918  23  28  85]
person:0.9784,[483 107  29  80]
person:0.9757,[608  53  33  84]
person:0.9732,[571  32  32  79]
person:0.9723,[ 31 394  63 121]
person:0.9688,[662 625  62  92]
person:0.9684,[450 540  66 149]
person:0.9672,[ 50 613  73 106]
person:0.9643,[366 336  46 109]
person:0.9632,[1174  189   61  103]
person:0.9627,[376 259  39  86]
person:0.9518,[673 441  36 100]
person:0.9508,[607 266  40  94]
person:0.9473,[223 312  36 103]
person:0.9465,[704 296  48 122]
person:0.9447,[530  30  31  81]
person:0.9251,[1137  545   65  118]
person:0.9201,[657 185  33 120]
person:0.9164,[52 71 37 83]
person:0.8664,[863   0  28  66]
person:0.8419,[666  -5  22  43]
person:0.8376,[1123   56   26   69]
person:0.7876,[293 328  39  78]
person:0.7876,[750  -3  39  58]
person:0.7553,[250 327  58  98]
person:0.7247,[1252  146   27   78]
person:0.6969,[1226  257   50  116]
person:0.6594,[1145   94   40   78]
person:0.6580,[1158   47   26   57]
person:0.6483,[1128  663   78   55]
person:0.6361,[152  30  31  64]
person:0.6087,[811   2  39  61]
person:0.5067,[1254    0   18   19]
person:0.9951,[742 141  37  84]
person:0.9917,[461 155  33 109]
person:0.9886,[1076  212   39  104]
person:0.9866,[803 485  50 126]
person:0.9848,[471   8  28  78]
person:0.9844,[779 155  34  82]
person:0.9815,[918  23  28  85]
person:0.9766,[483 105  28  82]
person:0.9762,[709 294  40 117]
person:0.9747,[367 338  44 111]
person:0.9742,[570  31  32  81]
person:0.9713,[610  53  31  89]
person:0.9702,[455 538  58 128]
person:0.9700,[374 264  42  85]
person:0.9674,[654 627  65  89]
person:0.9657,[ 33 395  64 127]
person:0.9627,[ 48 617  76 102]
person:0.9575,[529  27  32  78]
person:0.9531,[606 267  41  94]
person:0.9446,[51 72 38 82]
person:0.9390,[1135  551   67  127]
person:0.9381,[668 441  36  92]
person:0.9345,[223 313  36 102]
person:0.9273,[654 189  35 112]
person:0.9163,[1176  190   62  100]
person:0.8692,[1123   57   28   66]
person:0.8339,[863  -1  27  67]
person:0.8089,[751  -2  36  55]
person:0.8075,[249 327  59  98]
person:0.8041,[667  -5  22  43]
person:0.7538,[292 328  40  77]
person:0.7074,[1125  666   86   53]
person:0.6895,[1252  146   26   78]
person:0.6834,[811   1  38  62]
person:0.6819,[1157   49   28   53]
person:0.6156,[1230  256   46  123]
person:0.9943,[1077  202   37  115]
person:0.9936,[803 480  54 123]
person:0.9930,[742 146  35  81]
person:0.9871,[460 159  35  91]
person:0.9857,[610  53  30  91]
person:0.9820,[917  23  29  85]
person:0.9807,[ 43 624  77  90]
person:0.9766,[371 264  41  90]
person:0.9755,[651 634  65  84]
person:0.9752,[705 294  48 112]
person:0.9748,[471   6  29  79]
person:0.9739,[482 103  29  86]
person:0.9728,[605 272  43  98]
person:0.9715,[ 35 397  62 135]
person:0.9650,[363 343  51 113]
person:0.9642,[570  31  32  81]
person:0.9629,[1178  192   45  100]
person:0.9560,[452 532  65 137]
person:0.9525,[780 153  33  85]
person:0.9461,[50 72 39 82]
person:0.9458,[223 311  36 104]
person:0.9435,[529  27  31  78]
person:0.9249,[667 433  37  97]
person:0.9136,[1139  554   68  129]
person:0.8851,[654 194  34 103]
person:0.8477,[292 328  41  78]
person:0.8456,[858   0  30  67]
person:0.8169,[669  -6  22  44]
person:0.8122,[250 327  59  97]
person:0.7856,[748  -2  37  54]
person:0.7171,[1125   59   28   62]
person:0.7117,[1253  149   26   76]
person:0.5958,[1160   50   26   56]
person:0.5795,[807   1  41  63]
person:0.5236,[1129  675   86   44]
person:0.5088,[1249  268   29  115]
person:0.9957,[1076  199   39  120]
person:0.9935,[803 478  54 118]
person:0.9904,[459 158  36  91]
person:0.9890,[742 147  35  80]
person:0.9840,[610  55  30  89]
person:0.9827,[705 291  49 113]
person:0.9827,[606 270  42 105]
person:0.9810,[918  22  29  85]
person:0.9795,[372 266  39  89]
person:0.9744,[470   6  30  79]
person:0.9729,[482 102  29  89]
person:0.9713,[362 345  52 112]
person:0.9695,[ 39 632  81  83]
person:0.9670,[649 636  67  81]
person:0.9632,[452 524  69 145]
person:0.9608,[ 36 400  64 133]
person:0.9598,[1180  193   58  101]
person:0.9568,[1144  555   66  135]
person:0.9543,[569  31  32  81]
person:0.9475,[779 152  34  76]
person:0.9457,[668 430  36  98]
